이형대	This essay aims to re-think the enlightenment period poetry, which finally accommodated public sphere away from convention of genre. In the context of historical semantics, this research closely examine inner consciousness of people of the time furthermore, this approach might authorize the enlightenment period poetry with meaning of language revolution as the emergence of the Modern.Methodologically this paper makes a development with conceptual history analysis. As in generally known, the poetry of the enlightenment period embodies many concepts which predict the emergence of the modern. What this essay tries to point out is that many concepts which people of that time described are not what they really experienced. In this reason their songs are transcendental dimension.Even though there is a gap between experiential space and horizon of expectation, people of the enlightenment era keep express their wishes for the future through the poetry. They convinced the progress of history, and their songs of anticipation made a change ultimately. In this perspective, this essay argues that the enlightenment period poetry is a song for the future.
이형대	This thesis discusses design and utilization method of cultural atlas with a theme of Travel Gasa among various subjects of electronic cultural atlas. There is much attention to Travel Gasa these days due to change into knowledge information society and development of tourism industry. The reason is that it will be easy to have public utilization of knowledge information and to conduct a interdisciplinary research if it is established as electronic cultural atlas. Therefore, this thesis reviews concept of electronic cultural atlas, building method of Travel Gasa- based electronic cultural atlas, utilization of research method, methodology of public cultural contents, virtual actualization phase and etc.
이형대	This paper aims to examine the canonizing features of Korean poems and songs in the history of literature between South and North Korea since the division system was established. Description of literary history is a main device for inventing and registering canon. This history of literature was born in company with appearance of modern nation-state. A factor which has the greatest force among the external factors of canon formation is nation ideology and this canon would disseminate through the public education system. In this respect, literary works described in the history of literature between South and North Korea could have a modern conception of canonicity from 1948, in which the division system was formed as disparate governments were established in South and North Korea, to the late 1950 when the division system was entrenched.This paper firstly focuses on aspects that how nation ideologies of South and North Korea were viewed in the description of literary history. Different viewpoints on nationalistic and materialistic conception of history compose different contexts of canon in terms of genre, style and poetry works; and different lists of canon in Joseon Dynasty. Furthermore, this paper analyzes these canonizing features based on not only genre but pieces of works. The subject genres of this analysis are Sijo, Sasul-Sijo, and Gasa.In short, the main description of this paper is to investigate ideology of canon and authenticity of canon formation with Sijo, Sasul-Sijo, and Gasa according to time-based cross-section of the history of literature between South and North Korea at the time of establishing division system.
이형대	This study attempts to shed new light in regards to comicality in Saseol-sijo while focusing on the human body. While it is true that there have been many advances on studies related to comicality in Saseol-sijo, there is still much to explore on fields of the unknown. Because the materialization of comicality depends on historical and cultural situations as well as the genre of literature, the subject must be approached from multiple aspects.As one of the ways to approach this subject, I have selected to analyse comic subjects, while paying attention to physical symbols. In particular, the interrelationship between the body and mind, the correlation between the human body and objects, and a detailed analysis by dividing motives into transformation and disguise. The results showed that comic subjects were composed of the following aspects; first, satirical mocking; Second, humorous jokes; and third, complex comedy.There are a number of varieties of laughter, and the comedy can be manifested differently depending on how it is received, and the subjective mentality of its viewers. In conclusion, there is not only a need for the systematization of the macroscopic structure of comicality when explaining comicality in Saseol-sijo, but also for diverse research on unknown conditions of text, reactions of views, other aspects.
이형대	This paper is a type of discussion intended to explain some aspects of sensory experience as they appear in Sasul-sijo. Some areas of particular interest in this paper are as follows: First, this paper examines the peculiarity of the sense expressions presented in Sasul-sijo-through a comparative analysis of Pyung-sijo, which were written during the Joseon Dynasty.Second, we studied the patterns of sensory experiences in Sasul-sijo. The sensual and emotional expressions in Sasul-sijo are displayed in a variety of ways, depending on the inclination of the poet.Third, we looked at the question of how the poetic imagery of Sasul-sijo interacts with poets’ sensibilities and levels of devotion during the process of creation.Finally, we considered the poetic significance of Sasul-sijo, focusing on sensory experiences. It is understood that the sensory experiences of Sasul-sijo are meaningful, as they present specific_realities and personalities that are representative of everyday life. At the same time, they raise questions about traditionally accepted rules of discipline.
이형대	This article was written with the aim of reviewing works in a time-series way by classical poetry associated with the exchange of civilizations between East and West through the Silk Road.The first chapter of the text highlighted the significant dance of Cheoyong-ga's "Cheoyong-ga" and the Choyongran-manghaesajo tale, accepting the view that Cheoyong is an Islamic sea explorer. The relationship between this and the masks from the Central Asian region, described in the best-in-class <Daemyun> and <Sogdog>, was sought.In Chapter 2, I analyzed the life of Hoehoe-Aby, a work of <Ssanghwajeum> produced in the late Goryeo period, when the formation of the world empire of the Yuan Dynasty and its ruling power operated equally. In addition, research results were reviewed that examined the creation of a similar type of <Ssanghwajeum> through a series of original plays in cultural negotiations with the Silk Road from the beginning. Finally, the incense burner came to Goryeo, where it combined with indigenous beliefs and assimilated into our culture.In Chapter 3, we looked at <Hami Uighur>, which deals with foreign experiences Sung Hyun met in Beijing, and <Sora Country> among Lee Yu-won, who sings the culture of the West with only literature information, at a time when the negotiation of civilization through the Silk Road and the closed Confucian ideology of Joseon were impossible to directly interact with each other under operation The conclusion was completed by a cursory summary of the above discussion.
이형대	This paper was intended to reinterpret the school’s chang-ga and trendy chang-ga, which flourished during the Japanese colonial era, from the perspective of “mixedness,” one of the cultural theories of decolonization. The instrument of such review has Japanese occupation a colonial power of the unilateral recognition of ideological mainstream of a study by the window in that part of the way.The issues pointed to this bias in perception and pointed out the need to revisit the founding family in terms of hybridity, in which the subjects produce a discriminatory identity in the course of the colonial-pivotian cultural convergence.Chapter 2 Japanese occupation in the school in language and language from practical point of view of the owner and customers, near chang-ga, competition and conflicting text in the process of negotiations. Deformation or return adjusted approach is a look at how.Chapter 3 confirmed that the following aspects of imitation, transformation, imitation, mockery, and substitution, which are sub-methods of hybridity, were realized for fashion start-ups in the late 1910s and early 1920s.In conclusion, the Japanese colonial chang-ga had the effect of neutralizing the original language, creating a constant difference in the original language of the ruler.In the course of cultural convergence, Chang-ga soon dismantled the rule of the ruler who wanted to build symmetry and duality inside and outside.
이형대	Lee, Hyungdae. 2016. Bare Life’ Figures on Social Critical Lyrics(Gasa) of Late Joseon. This article focuses on ‘Bare Life’ figures from social critical lyrics of the late Joseon between 18th-19th Century. First part of this study demonstrates that ‘Live Politics’ which arose from Western political context has how different foundation from confucian political tradition of the East. After this analysis, this research found that characteristic of the late Joseon political power system. From this features of the period, this paper argues that social critical lyrics also frequently contains ‘bare life’ figures. In addition to this find out, this study examines certain relevance to changes of confucian publicness and concept of the people during this period.
이형대	This paper aims to suggest political tasks for balanced development for overseas Korean Studies based on the research of current status and its problem of Korean literature education and Korean Studies in general in the Tricontinental countries. For the research, drewing a conclusion after analyzing current status and problem of Asia, Africa, and Latin America in order, and founding out that development level of Korean Studies also same order and latter has more problems to be improved.To promote Korean Studies in this area, equal and mutual benefit perspective required based on the Post-colonialism solidarity. Also, national level of integrated management system is necessary for the effective management. Additionally constructing a total information system is essential to induce multiple supports. Universities should give some preference to younger scholars from the Tricontinental countries, and develop culturally suitable educational material also urgently needed.
이형대	This article focuses on analysis of the migrants figuration and aims to explore its significance on Korean poetry from 18th century to the early 20th century in an aspect of poetic justice.First part of this study by particularly analyzing <Imgyetan>, <Kapminga>, and <Puksaegok> among premodern social critical lyrics and more closely examine the figuration of the migrants. These three works commonly describe horrors of the migrants in the result of the tyrannical politics and large scale natural disaster with realistic viewpoint. Authors of above pieces urge the recovery of the benevolent government as a solution of migrant issues.In the next place, focusing on the migrant poetries which extensively produced in the result of land plundering and deliverly. These poetries vividly describe the sorrow of Korean diaspora, people who unavoidably should leave the country after the failure of nation state construction, and Japanese colonization.The migrants are repressed and excluded beings from the nation and society as well. In this reason, poetic justice from the migrant poetries is a chance to reevaluate the required values in public life by empathizing and sympathizing suffered others. This resonance makes the significance of reading a classical Korean poetry for today.
장경준	The purpose of this study is to clarify versions of Daemyengryul-Jikhae and to summarize bibliographic characteristics and to select the fine print of each editions.The different versions of Daemyengryul-Jikhae are classified into two types according to a period of original script(底本). One is ‘Sejong thirteen-year revised version’ and the other is ‘after Sejong thirteen-year revised version’. The former is classified into one edition and the latter is classified into five editions which are Gongju edition(estimated), Gwangju edition, Jinju edition, Nagan edition and Pyeongyang edition.First, Sejong thirteen-year revised version is different from the other version in view of original script. And this version is also distinguished from material characteristics. There are two prints of this version. And the print possessed at Hosa’s collection of books is the fine print.Second, Gongju edition(estimated) was based on ‘after Sejong thirteen-year revised version’ and was published in Gongju. This edition had been become a model of other editions afterwards. There are two prints of this edition and the print possessed at Naegak’s collection of books is the fine print.Third, Gwangju edition was published in Gwangju and Naju area. Many errors were occurred in process of engraving. There are six prints of this edition. And the prints possessed at Yonsei University, Tongmungwan, Kyujanggak are the fine prints.Fourth, Jinju edition was engraved in Jinju in the late 17th century. A part of contents of volume 12 were substituted with Daemyengryul-Ganghae and an additional article was inserted in volume 13. There are three prints of this edition. The prints possessed at Mansong’s collection of books, Gyeongsang University, Catholic University of Daegu are the fine prints.Fifth, Nagan edition was engraved in Jeonju in the late 17th century and printed in Nagan. The correction and occurrence of errors were co-occurred in process of engraving. There are eight prints of this edition and some of them have an additional article inserted in volume 28. The print possessed at Seokjeon’s collection of books is the fine print.Sixth, Pyeongyang edition was published in Pyeongyang in 1686 and propagated widely. This edition have many errors in comparison with others. There are five prints of this edition. And the prints possessed at Kyujanggak, Chungnam University are the fine prints.
장경준	Daemyeongryul-Jikhae(大明律直解) is an Idu(吏讀)-translated version of The Great Ming Code(大明律) adapted for circumstances of the Joseon Dynasty. There are only versions of the reprinted editions that are estimated to be printed after the 16th century now. Since they show delicate differences, it is necessary to examine them for classifying types and rectify texts for establishing the standard text.This study, at first, examined versions possessed at Korea University Library and Kyujanggak Institute for Korean Studies(奎章閣). We reconfirmed descriptions in the literature about the material bibliographical characteristics of them. On the other hand, we could correct disagreements and wrong details in the literature by the detailed investigation. Next, we rectified texts of the versions from the textual bibliographical view and presented the putative standard text. This helped with the type classification of ambiguous versions.It has been claimed that the different versions of Daemyeongryul-Jikhae in Korea are able to be classified into two types. The investigation, however, revealed that the Mansong-B version which has been classified as Pyeongyang type and the Korea University version which was newly found may be recognized as a type, the intermediate type, from material and textual aspects, whereas Mansong type can be subdivided into the Mansong-A type and the Hongmungwan(弘文館) type.
장경준	
장경준	This study is to play a role as a guide for scholars and teachers of Korean academia who are unfamiliar with Seokdokkugyol. In chapter 2, it is introduced that the notion and type of Seokdokkugyol, an available photographic edition or computerized edition, a dictionary, the system and decipherment of kugyol, and primary former studies related to point-attached kugyol. In chapter 3, the linguistic values and utilization of Seokdokkugyol are illustrated in terms of Korean historical linguistics, Korean historical letters, history of Korean translation and history of Korean culture. In appendix, there are lists of research paper related to Seokdokkugyol published from 2008 to 2012.
장경준	
장경준	This article gives a brief introduction and comments about the specific procedure and the writing guideline for a report of ongoing recension-correction work on Daemyeongryul-Jikhae. Although our guideline follows the guideline of Institute for the Translation of Korean Classics, it reflects the specificity of Daemyeongryul-Jikhae and is complemented by Corrected Daemyeongryul-Jikhae (校訂大明律直解) as a precedent. In particular, we included not only different versions representing six types of Daemyeongryul-Jikhae but also seven commentaries as the objects of recension to be able to check the changes in Daemyeongryul (大明律). We have also separated the recension and correction reports for easy analysis of the differences in texts. In addition, we standardized the sentence form of correction report by patterns for maintaining the consistency of reports. We will steadily modify and complement the recension-correction reports following the guideline, and the final result will be published as part of Korean version of Daemyeongryul-Jikhae in 2017.
장경준	This paper summarizes the characteristics of Daemyengryul-Jikhae at first, and reviews the previous translations of Daemyengryul-Jikhae, and briefly introduces the policies of new translation focusing on bibliography and Jikhae part of Daemyengryul-Jikhae.Daemyengryul-Jikhae is a book which is consist of two parts -the original text of Daemyengryul written in Chinese Characters and the translated text written in Idu transcription called Jikhae. The content of the original text differs depending on the versions. The Idu used in the text of Jikhae is not only the vocabulary form but also the grammatical forms such as particles and endings of words. Among the Chinese characters used in the text of Jikhae, there are many differences in the usage of the original text or of the the modern Korean language.It is difficult for the readers to understand the parts of inconsistency between the original texts and the text of Jikhae in the two previous translations. The translation of Ministry of Legislation can be found in the point of serving as a guide for researchers for a long time, and the translation of Pak Chul-ju provides detailed and precise translations. But the latter lacks basic understanding of bibliography and text composition, and although the two-stage translation of the paraphrase for other researchers has been presented, it has limitations such as difficulty in satisfying either one at the expert level, and also have inconsistency with the facts or excessive commentary.The new translation, which is scheduled to be published by the ITKC, records the results of the recension-correction works on 6 different versions of Daemyengryul-Jikhae. We translated both original and Jikhae texts as complete as possible, and edited both texts to match the original script as much as possible. We also tried to mark the Idu parts of the Jikhae text with a consistent principle, and made effort to translate the texts in accordance with the style and character of them.
장경준	In this paper the non-read characters, which means Chinese Characters not read by Kugyol reader’s translation into Korean, marked in Lotus Sutra of Beopeung’s collection are investigated. In this material, non-read marking character ‘不’ was used for vol. 1 and non-read marking line ‘∣’ was used for vol. 2 and 3. And they are never been found in any other material so far. The range of the non-read characters of this material is much wider than that, which has been set abstractly by Kugyol or Japanese Kunten researchers. It is assumed that this is mainly because the person who attached Kugyol in this material carefully compared the Chinese text with its Eonhae text and recorded the results. The existence of the non-read characters is of great significance, because the concept of non-read characters has been substantiated with concrete data for the first time, and we can also get many implications for study of the Eonhae text.
장경준	Seokdokkugyol of Koryo Dynasty is an essential heritage for studying Korean grammar before Hunminjeongeum(Korean script) of creation as a kind of translation in order to interpret classical Chinese grammar as Korean. For the purpose of studying Seokdokkugyol data in earnest, it is necessary to trace the Kugyol characters from which literature and how being often used for certain function. To survey it systematically, it is efficient to tag each Kugyol character and construct annotated corpus of Seokdokkugyol for computational processing. This paper illustrates constructing process of the first annotated corpus 'sktot_2013_07' and output. For this, 5 types of Seokdokkugyol text were compared and rectified and grammatical distributions of the whole Kugyol characters were recorded. This paper is expected to become one of primary data for accurate research of Seokdokkugyol.
장경준	In this paper, we examined the process of historical Korean language corpus and thought about the limitation of present corpus and future direction. In addition, I have looked at a corner of the process of the Korean lexical system change by examining how the "謗" of the original text has been disputed in various documents as an example of a study using an annotated data corpus arranged side by side with the original Chinese text and the unexamined text.As a way to improve the completeness of the constructed corpus, this paper proposes the following two. The first is to have a physical environment in which anyone who is interested in the document data can access it regardless of the place and the time, and can check the latest version of the corpus text and the high quality picture of the document which is used as the preview directly. The second is to create a system that easily informs the corpus when someone finds an error in the corpus created in the previous environment, corrects corpus after expert review of the collected information, and then periodically updates the corrected corpus. This system should include the release of documents included in the corpus, the retrieval of corpus, and the provision of statistical data.In the future, I hope that a detailed study of the kanji of the original Chinese text and the corresponding vocabulary corresponding to the Chinese text using the parallel corpus of the Korean-translated text will lead to a new chapter in the study of the Korean lexical history.
장경준	The Urimalsaem contains the historical information of about 5,000 lexical items. They are based on the materials as a part of the 21st Century Sejong Project, which has constructed from 2002.The historical information in the Urimalsaem, however, have several issues. The information is provided only in modern entries and is especially careless about semantic changes. In giving examples, the modern and archaic entries are asymmetric and one can find hardly semantic differences from the examples. The information about related words is not well-constructed and there are not a few cases that the historical information is not described well due to the exclusion of Old Korean materials from the reference.In order to resolve these issues, it is necessary to collect the corpora of historical materials maximally and to fine them for high-quality data. Also the corpora of historical materials need to be open so that users of the Urimalsaem can search and correct errors from them, correct and supplement the historical informations of lexical items furthermore.
장경준	<Daemyeongryul-Jikhae(大明律直解)> was first published in 1395, and is a Idu(吏讀)-translated version of <Daemyeongryul(大明律, The Great Ming Code)> adapted for circumstances of the Joseon Dynasty. This study examined the reprint possessed at Naikaku's collection of books(內閣文庫) and the reprint housed at Hosa's collection of books(蓬左文庫) in Japan, kept as microfilm in the National Library of Korea in Seoul, among a number of different reprints(異本) of <Daemyeongryul-Jikhae>.This study reconfirmed the existing research result, which is that the reprint possessed at Naikaku's collection of books(the following: Naikaku) is identical to the reprint housed at Mansong's collection of books of Korea University Library in Korea(晩松文庫). However, this study revealed that the reprint housed at Mansong's collection of books(the following: Mansong) has possibility to be later edition than the version of Naikaku and the edition housed at Hosa's collection of books(the following: Hosa) and the version of Mansong was separately bound as 4 volumes or 5 volumes in the bookbinding process. Besides, the sequence of table of contents contained in the version of ManSong is different and it had partly drop-out. Furthermore, it has a bare chance to be 'edition of Gwangju province in the 1550s'. Instead of that, there is great potential to be reprint published, which is revised edition in Gongju province in 1546 upon further review about catalog of Kosachalyo(攷事撮要).Although the printing style of Hosa version is irregular and imperfect on physical traits, otherwise the advanced research described it, it is better edition, which has less errors than the versions of the Naikaku and the Mansong. Therefore, it is newly proved that the version of Hosa can be utilized as important material to determine the corrected edition of Daemyeongryul-Jikhae.
장경준	Daminglu, the legal code of Ming dynasty, was established and promulgated in 1397 (Hongwu (洪武) 30). It had been revised a few times before the promulgation but now there are scarcely any materials that show the changes of legal code in Hongwu era, and the remaining books are mostly published in Joseon. A version of Daminglufuli (大明律附例) published in Joseon introduced the contents which have differences with the legal code of Hongwu 30 under the name of “Korean version (鄕本)”. We investigated the contents to find the books which have contents corresponding to Korean version, analyzed the relationship between the text of Korean version and the legal codes in Hongwu era, then briefly described the compilation and publishing of typical Korean versions.It turns out that Daemyeongryul-Jikhae and Daemyeongryul-Ganghae are the books corresponding to Korean version completely while Daminglu in possession of Gogyeong museum (古鏡博物館), Lujiebianyi (律解辯疑), and Lutiaoshuyi (律條疏議) have some contents of Korean version. According to our comparison and recension of Daminglu texts in progress, the books corresponding to Korean version can be roughly divided into three groups by the periods of reflected legal codes in Hongwu era. Group 1 reflects the legal code before Hongwu 18~19, group 2 reflects the legal code of Hongwu 22 or 18~19, and group 3 reflects the legal code of Hongwu 30.Daemyeongryul-Jikhae, the Idu (吏讀) translation of Daminglu, had been originally published in 1395 then intensively published in the mid-to-late 16th and late 17th centuries. It seems that Daemyeongryul-Ganghae, an annotated version of Daminglu, was compiled in Joseon. After publishing of the original version in King Sejong era, the version including enlarged annotations had been used until late 16th century but the original version came into wide use again after late 18th century. The continuing publishing of Daemyeongryul-Jikhae and Daemyeongryul-Ganghae through the Joseon dynasty shows not only that there had been huge demand for these books in practical fields applying Daminglu on a criminal case, but also it had close connection to the enforcement of gwageo (科擧).
장경준	Joseon has imported Daemyengryul from Ming Dynasty, translated it with Idu in 1395, and published of the name of Daemyengryul-Jikhae. Daemyengryul-Jikhae was republished several times. The Jungchuwon of the Government General of Joseon investigated the traditional laws of Joseon and requested to professor Hanamura Yosiki of Gyongsung Imperial University for comparing different versions of Daemyengryul-Jikhae and make corrections as needed. Consequently the 『Revised Edition of Daemyengryul-Jikhae』 was published in 1936.The contents of 『Revised Edition of Daemyengryul-Jikhae』 was reliable for the most part and was recognized as canonical version. However, there were some weak points that needed to be made up; when Hanamura compared the different versions he didn't do a good job with Takjokam Edition, it wasn’t the best decision to select Hongmunkwan Edition as a standard script of revised edition, and recensions and corrections were somewhat inadequate.In conclusion, 『Revised Edition of Daemyengryul-Jikhae』 leave much to be desired as canonical version, therefore, we are in need of new corrected edition of Daemyengryul- Jikhae.
장효현	Simneungsook wrote Korean classical novel Oksoogi(玉樹記) in Chinese character, and proses and hundreds of poems in Chinese character. Various world of works which was produced by Simneungsook, reflects the experiences of him.In several proses Simneungsook emphasized the faithful mind which is come into action against the political injustice and the national crisis. Although the man who acted with the faithful mind died unfortunately or lived anchoritically, he will be protected by transcendental power and will be revered as an hero in future ages.Simneungsook expressed his deeply moved emotion when he had a journey to the historical cites. Especially he expressed his faithful mind when he visited to tragical historic cites.The life of Simneungsook was impoverished. In his latter years he only associated with several isolated person. Nevertheless Simneungsook respected the spirit which was loyal to an principle.Former some researcher who produced the result about the world of literature written by Simneungsook took it as only the products of his aristocratic consciousness. I emphasize, in this study, that the literature of Simneungsook is reflected his sharp perceptions of reality and historical consciousness.
장효현	Simneungsook wrote Korean classical novel Oksoogi(玉樹記) in Chinese character, and hundreds of poems and proses in Chinese character. Various world of poems which was produced by Simneungsook, reflects the experiences of the poet.Especially Simneungsook wrote many travel poetry which was produced through his various experiences of journey. He expressed his intrepid spirit in travel poetry. And Simneungsook had the liberal acceptance of various ideas, especially had the interest in fairy-idea. He wrote many poems and concerning fairy-idea. Many poems which Simneungsook wrote reflect the interest in fairy-idea, so there are many motifs of fairy-idea in them.And Simneungsook expressed his deeply moved emotion in travel poetry, when he had a journey to the historical cites. Especially he expressed his faithful mind when he visited to tragical historic cites.Former some researcher produced the results about world of poems which was written by Simneungsook. But she takes it as only the products of poet's fun and joy. I emphasize, in this study, that many poems Simneungsook wrote reflect various experiences and deeply moved emotion of the poet.
전도현	This paper performed a statistical analysis of literature text published in Korean modern journal. A source book of this study is The survey and research of Literature Text on Korean Modern Journal(Seojungsihak). That contains list of literary works which appeared in national journal from 1906 until 1945. Concretely I analyzed the number of works classified according to period․genre․writer, component proportion ratio, and aspect of diachronic change. The results of the analysis is as follows.Literature text published in whole period of research object amounts to 50,939 works. The graph showing quantity variation is in the shape of steep mountains. And it peaked in the mid 1930s, especially in 1935 and 1936.In a quantity of literature text classified according to major genre, poetry is first, followed by essay, novel, literary criticism, play. And importance of modern poetry and novel increase highly since the first half of 1920s. In case of some subgenre, sijo(traditional three-verse Korean poem) and juvenile literature are in full flourish from the second half of 1920s to the first part of 1930s, whereas a translation shows high proportion in the second part of 1900s and the first half of 1920s.Meanwhile in whole period of research object, the entire writer who has published work in the Korean modern journal amounts to 11,285 persons. And if I make a guess active productive stratum of literary work based on the number of publishing work, it is estimated to around 1,000 persons. Diachronically the number of writer change suddenly in proportion to variation of the volume of literature, but average number of work per man is almost unchanged. When I analysis the number of writer by genre, the case of creating works in various genre almost amount to 3,000. This suggests that there are quite a few specialized writers who work in multiple genre.
정광	Both Laoqita and Piaotongshi were originally published as textbooks for teaching Haneryanyu (漢兒言語), the official language of the Yuan (元) Empire. Each of these textbooks, however, underwent several revision processes as the official language of China changed when a new dynasty came in to rule the empire. During the Ming (明) dynasty, each of them was published as Revised Version to accommodate its official language Nanjing Guanhua (南京官話) and then for the Qinɡ (淸) dynasty as New Annotated Version to suit the Beijing Mandarin. This version of Laoquita was also published as Reprinted Version for teaching standard Beijing Guanhua (北京官話).This paper makes claims concerning (1) the date of publication of the original Laoqita and Piaotongshi and (2) their authorship. We first claim that they were published almost the same time around the year of Bingxu (丙戌, 1346) during the period Zhizheng (至正) of Yuan. This claim is based on at least two passages in the texts, as follows: (1) Piaotongshi mentions in Lesson 39, entitled “The Goryeo Monk”, that Monk Boheo (步虛) of the Goryeo dynasty gave a sermon in the capital city of Yuan in the year of Bingxu (丙戌) and (2) in Story 105, entitled “Auspicious Day for Returning Home?” (筭卦), Laoqita also has a passage “May you have good fortune in this year of Bingxu (今年交大運丙 戌) that refers to the year of Bingxu (丙戌, 1346).The Original Laqoita also mentions about bǎochao (寶鈔), a paper money used during the Yuan dynasty, reflecting the market price of Zhizheng (至正, 1341-1367) period, especially that of 1355-1368. Second, we claim that both Laoqita and Piaotongshi were written by some official government translators/interpreters of the Goryeo dynasty who were dispatched to the captial city of Yuan and stayed around there for a good portion of time. This claim is simply based on frequent references to persons and affairs related to Goryeo in the texts.Both Laogits and Piaotougshi were, however, textbooks for reading Hanyǔ (漢語), complementing and closely related to each other with interesting contents. Since both of them were used as textbooks for reading Hanyǔ texts, the contents mostly focused on learning Hanyǔ with their main topics covering from the names of Chinese dishes, proverbs, and idiomatic expressions to the ways of finding directions to a hospital, selling and buying things for trade or other daily affairs that might easily occur while living in a foreign city. They were textbooks for learning Hanyǔ as a living language.Laogits and Piaotougshi each aimed at different levels of difficulty in learning Hanyǔ. Laoqita aimed at the elementary level, whereas Piaotongshi was written for the intermediate level. For those who were taking the highest-level state examination for recruiting official interpreters (譯科), for instance, Laoqita provided the material for practicing on primary tests. Piaotongshi, on the other hand, provided intermediate-level practice materials that required more specicialized skills. They were, however, both Hanyǔ (漢語) textbooks for understanding daily life.
정광	This is a study of the relation between Jade Book of Wolin-seokbo (月印釋譜, the Shining Moonlight and Buddha's genealogy) and Hunmin-jeongeum. The Jade Book was excavated in the 12th year of Zeng tong (=1447) in Buril Temple (佛日寺, Burilsa) near Kaeseong,North Korea. This was examined and authenticated by the author and by other experts of jade and various institutions.The study of this Jade Book led to the understanding of the names of the new letter, that is, the names created by King Sejong such as the correct sounds of Chinese characters(正音), the correct sounds for teaching people (訓民正音), and the vulgar script(諺文). The study also raised a possibility that a version of the Korean translation of Hunmin-jeongeum was attached to the old version of Wolin-seokbo.In other words, it is argued that the Hunmin-jeongeum added at the beginning pages of the old version of Wolin-seokbo, published in the 12th year of Zheng tong, is actually the Korean translation version of Hunmin-jeongeum(훈민정음 언해본). On this basis, the author claims that this is the actual occasion of the first promulgation of King Sejong's new script, Hangul.
정우봉	This thesis aim to examine to explain themes and expression mode of a cavalry’s Naliga which was written in Korean in the 18th century. And I was concerned about it’s status within diary literature in the late Chosun dynasty. Naliga was written by a cavalry which was affiliated in Hunryondogam(訓鍊都監). He saw active service in Lee In-jwa’s Rebellion(Musin Rebellion) as a cavalry. The cavalry lived in Seoul. And the cavalry as lower class people was poor and they leaded the hard life.He was concerned about expressing the satire on incompetent commanders and the praise on generous commanders. He powerfully expressed his position, opinion and emtion. And also he tried to express the cavalry’s hard day during the war. Naliga reflected collective emotion of lower class people including cavalry.Naliga made use of various literary techniques, for example irony, satire and apostrophic technique. Especially Naliga made the best use of irony. There was a note of irony in his voice. This work has been filled with lots of irony. Such characteristics reflects the emotion and consciousness of the cavalry who was the lower classes in Chosun dynasty. In this way Naliga has important meanings in diary literature in the Chosun dynasty. It has important significances in the 18th century.I believe that analyzing characteristics of Naliga can contribute to understanding the literature history of diaries in Chosun dynasty. Also, I expect that this kind of approaching could play a role in creating another methodology to analyze diaries as a branch of literature.
정우봉	In this paper, I explored and showcased travel journals covering Mt. Baekdu in the 18th century. So far, about 10 types of travel journals covering Mt. Baekduhave been reported. The paper uncovered three new documents that were unknown to the academic world. It is written by three people, Namely Sin Gwang-ha, Hong Jung-il, Kim Jo-won.Mt. Baedu was the vorder between Chosun dynasty and Qing dynasty. Mt. Baedu Demarcation of Stone was established in 1712. Hong Jung-il climbed Mt. Baedu in 1740. He was interested a border area of Chosun and Qing dynasty. He argured that the difference in the pronuciation of Tuman River. He instisted that Gando region can be included as Chosun's territory. The idea of Chosun's old territory recovery was expressed in this Baedusanilgi.Among them, the paper intensively analyzed the travel journals of Hong Jung-il. Before analyzing the travel journal to Mt. Baekdu, I studied the writer of Baekdusanilgi in detail. As a result the writer of Baekdusanilgi was turned out to be Hong Jung-il. These new material will greatly benefit from studies on Mt. Baekdu in the future.I believe that analyzing prototypes of wrting style in landscape essays can contribute to understanding the literature history of landscape essays in the late Chosun dynasty. Also, I expect that this kind of approaching could play a role in creating another methodology to analyze landscape essays.
정우봉	The purpose of this study is to investigate many application methods of illustrations was appeared in goodness book(善書) in the 19th century. Goodness book focused on encouraging to do good. These books actively utilized the illustrations. I investigated goodness books which was included illustrations in late Joseon dynasty. And I had studied application method of illustrations.Application method of illustrations fall into four categories. Four categories is character, narration, pattern and etc. Until the 19th century narration illustration was usually used. But new illustrations of character and pattern was used in various ways. Some publishers of goodness book made the best use of illustrations to adore God and to pay their respects. And they utilized talisman illustrations from a religious point of view. Especially they made goodness book and illustration native to Joseon instead of reprinting Chinese books.
정우봉	This thesis aim to examine to explain the writer and the world of Naju Imssi’s Byeonginyanglanrok which was written in Korean in the late 19th century. And I was concerned about it’s status within diary literature in the late Chosun dynasty.Kyeongju Kimssi has known as the writer of Byeonginyanglanrok until now. I researched many information on the writer and family trees. As a result the writer of Byeonginyanglanrok is not Kyeongju Kimssi but Naju Imssi. Naju Imssi wrote her diary after Korea-France war in 1866. Byeonginyanglanrok was based on her experience and rumors about war.Byeonginyanglanrok was concerned about the horrors of Korea-France war in 1866. Especially Byeonginyanglanrok was concerned about the physical and emotional suffering and pain of women during war. When Korea-France war in 1866 broke out, the writer and her family escaped from her hometown. At the time of the war Naju Imssi took refuge in Pyeongsan. Byeonginyanglanrok based on the writer’s experience and the rumor.I believe that analyzing characteristics of Byeonginyanglanrok can contribute to understanding the literature history of diaries in Chosun dynasty. Also, I expect that this kind of approaching could play a role in creating another methodology to analyze diaries as a branch of literature.
